Timestamp,Person ID,Name,Type,Action,Similarity
2025-04-11 10:15:16,VISITOR_1,Visitor 1,VISITOR,POTENTIAL_MATCH,0.8301976
2025-04-11 10:15:17,VISITOR_2,Visitor 2,VISITOR,POTENTIAL_MATCH,0.7533791
2025-04-11 10:15:18,VISITOR_2,Visitor 2,VISITOR,POTENTIAL_MATCH,0.7688764
2025-04-11 10:15:19,VISITOR_2,Visitor 2,VISITOR,RECOGNIZED,0.8500482
2025-04-11 10:15:19,VISITOR_2,Visitor 2,VISITOR,POTENTIAL_MATCH,0.8145968
